shipment_id,route_id,ship_ts_utc,service_start_local,service_end_local,tz_offset_minutes
11417,R018,2026-03-12T20:56:00Z,2026-03-13T04:43:00,2026-03-13T07:50:00,330
11418,R018,2026-03-13T00:07:00Z,2026-03-13T00:15:00,2026-03-13T02:42:00,330
11419,R018,2026-03-14T00:14:00Z,2026-03-13T11:42:00,2026-03-13T14:42:00,330
11420,R018,2026-03-13T02:21:00Z,2026-03-13T11:20:00,2026-03-13T14:21:00,330
11421,R018,2026-03-13T16:46:00+00:00,2026-03-13T20:40:00,2026-03-14T00:16:00,330
11422,R018,2026-03-13T00:29:00+00:00,2026-03-13T20:20:00,2026-03-13T23:47:00,330
11423,R018,2026-03-13T05:40:00Z,2026-03-13T11:17:00,2026-03-13T14:28:00,330
11424,R018,2026-03-13T02:14:00+00:00,2026-03-13T05:04:00,2026-03-13T07:51:00,330
11425,R018,2026-03-12T21:33:00Z,2026-03-13T05:02:00,2026-03-13T07:43:00,330
11426,R018,2026-03-12T23:51:00+00:00,2026-03-12T23:42:00,2026-03-13T02:50:00,330
11427,R018,2026-03-14T00:04:00Z,2026-03-13T21:55:00,2026-03-14T01:23:00,330
11428,R018,2026-03-13T00:08:00Z,2026-03-13T04:48:00,2026-03-13T07:58:00,330
11429,R018,2026-03-12T23:57:00Z,2026-03-13T00:13:00,2026-03-13T03:16:00,330
11430,R018,2026-03-13T01:48:00+00:00,2026-03-13T11:10:00,2026-03-13T14:20:00,330
11431,R018,2026-03-13T01:02:00+00:00,2026-03-13T21:45:00,2026-03-14T01:19:00,330
11432,R018,2026-03-14T00:10:00+00:00,2026-03-13T20:26:00,2026-03-14T00:17:00,330
11433,R018,2026-03-13T00:17:00+00:00,2026-03-13T04:47:00,2026-03-13T07:41:00,330
11434,R018,2026-03-14T00:58:00+00:00,2026-03-13T21:52:00,2026-03-14T01:15:00,330
11435,R018,2026-03-13T00:00:00Z,2026-03-13T11:48:00,2026-03-13T14:50:00,330
11436,R018,2026-03-12T21:40:00+00:00,2026-03-13T05:14:00,2026-03-13T08:20:00,330
11437,R018,2026-03-13T23:11:00+00:00,2026-03-13T20:14:00,2026-03-14T00:10:00,330
11438,R018,2026-03-12T23:57:00Z,2026-03-13T05:07:00,2026-03-13T07:42:00,330
11439,R018,2026-03-13T23:51:00+00:00,2026-03-13T20:29:00,2026-03-13T23:46:00,330
11440,R018,2026-03-12T22:11:00Z,2026-03-13T00:07:00,2026-03-13T03:05:00,330
11441,R018,2026-03-13T15:20:00+00:00,2026-03-13T20:40:00,2026-03-13T23:47:00,330
11442,R018,2026-03-12T23:45:00Z,2026-03-13T22:03:00,2026-03-14T01:49:00,330
11443,R018,2026-03-13T02:20:00Z,2026-03-13T21:44:00,2026-03-14T01:15:00,330
11444,R018,2026-03-14T00:46:00+00:00,2026-03-13T22:08:00,2026-03-14T01:24:00,330
11445,R018,2026-03-13T14:46:00Z,2026-03-13T20:30:00,2026-03-13T23:40:00,330
11446,R018,2026-03-12T23:51:00Z,2026-03-13T11:25:00,2026-03-13T14:44:00,330
11447,R018,2026-03-12T00:26:00+00:00,2026-03-13T05:13:00,2026-03-13T08:14:00,330
11448,R018,2026-03-13T16:41:00Z,2026-03-13T22:12:00,2026-03-14T01:21:00,330
11449,R018,2026-03-13T21:12:00+00:00,2026-03-13T11:12:00,2026-03-13T14:50:00,330
11450,R018,2026-03-12T22:18:00+00:00,2026-03-13T22:02:00,2026-03-14T01:35:00,330
11451,R018,2026-03-13T00:08:00+00:00,2026-03-13T22:05:00,2026-03-14T01:25:00,330
11452,R018,2026-03-13T04:25:00+00:00,2026-03-13T11:33:00,2026-03-13T14:10:00,330
11453,R018,2026-03-13T00:06:00Z,2026-03-12T23:52:00,2026-03-13T02:51:00,330
11454,R018,2026-03-13T00:09:00Z,2026-03-13T05:17:00,2026-03-13T08:15:00,330
11455,R018,2026-03-14T00:02:00+00:00,2026-03-13T21:41:00,2026-03-14T01:28:00,330
11456,R018,2026-03-13T15:42:00Z,2026-03-13T20:37:00,2026-03-14T00:04:00,330
11457,R018,2026-03-12T18:25:00Z,2026-03-12T23:48:00,2026-03-13T03:03:00,330
11458,R018,2026-03-11T23:54:00Z,2026-03-13T00:16:00,2026-03-13T02:43:00,330
11459,R018,2026-03-11T23:56:00Z,2026-03-13T00:17:00,2026-03-13T02:42:00,330
11460,R018,2026-03-11T21:08:00+00:00,2026-03-13T05:17:00,2026-03-13T07:48:00,330
11461,R018,2026-03-13T23:59:00+00:00,2026-03-14T21:56:00,2026-03-15T01:46:00,330
11462,R018,2026-03-15T00:53:00Z,2026-03-14T22:15:00,2026-03-15T01:11:00,330
11463,R018,2026-03-14T00:52:00+00:00,2026-03-14T21:55:00,2026-03-15T01:21:00,330
11464,R018,2026-03-15T02:10:00Z,2026-03-14T11:13:00,2026-03-14T14:40:00,330
11465,R018,2026-03-14T00:46:00Z,2026-03-14T05:14:00,2026-03-14T08:11:00,330
11466,R018,2026-03-12T23:55:00+00:00,2026-03-13T23:55:00,2026-03-14T02:56:00,330
11467,R018,2026-03-13T02:10:00+00:00,2026-03-14T05:07:00,2026-03-14T07:42:00,330
11468,R018,2026-03-13T23:58:00+00:00,2026-03-14T05:16:00,2026-03-14T08:05:00,330
11469,R018,2026-03-13T23:46:00Z,2026-03-14T00:20:00,2026-03-14T03:06:00,330
11470,R018,2026-03-14T00:07:00+00:00,2026-03-14T22:02:00,2026-03-15T01:39:00,330
11471,R018,2026-03-13T22:40:00Z,2026-03-14T00:03:00,2026-03-14T03:19:00,330
11472,R018,2026-03-14T16:03:00Z,2026-03-14T21:44:00,2026-03-15T01:43:00,330
11473,R018,2026-03-13T02:53:00+00:00,2026-03-13T23:59:00,2026-03-14T02:44:00,330
11474,R018,2026-03-15T00:01:00Z,2026-03-14T11:32:00,2026-03-14T14:47:00,330
11475,R018,2026-03-14T15:10:00Z,2026-03-14T20:43:00,2026-03-15T00:11:00,330
11476,R018,2026-03-13T22:58:00+00:00,2026-03-14T04:43:00,2026-03-14T08:03:00,330
11477,R018,2026-03-14T15:00:00Z,2026-03-14T21:53:00,2026-03-15T01:30:00,330
11478,R018,2026-03-15T00:10:00Z,2026-03-14T21:47:00,2026-03-15T01:16:00,330
11479,R018,2026-03-14T23:58:00+00:00,2026-03-14T11:38:00,2026-03-14T14:20:00,330
11480,R018,2026-03-12T21:47:00+00:00,2026-03-14T00:18:00,2026-03-14T02:56:00,330
11481,R018,2026-03-15T00:03:00+00:00,2026-03-14T11:39:00,2026-03-14T14:45:00,330
11482,R018,2026-03-12T23:54:00Z,2026-03-14T05:15:00,2026-03-14T07:58:00,330
11483,R018,2026-03-13T23:45:00+00:00,2026-03-14T00:15:00,2026-03-14T02:46:00,330
11484,R018,2026-03-13T00:07:00+00:00,2026-03-14T04:46:00,2026-03-14T08:04:00,330
11485,R018,2026-03-14T14:48:00Z,2026-03-14T20:34:00,2026-03-15T00:14:00,330
11486,R018,2026-03-14T00:14:00+00:00,2026-03-13T23:59:00,2026-03-14T02:42:00,330
11487,R018,2026-03-12T23:53:00Z,2026-03-13T23:57:00,2026-03-14T03:14:00,330
11488,R018,2026-03-13T01:16:00Z,2026-03-14T05:19:00,2026-03-14T07:56:00,330
11489,R018,2026-03-14T00:10:00Z,2026-03-14T05:06:00,2026-03-14T08:16:00,330
11490,R018,2026-03-14T02:30:00+00:00,2026-03-14T11:44:00,2026-03-14T14:45:00,330
11491,R018,2026-03-15T00:06:00Z,2026-03-14T11:29:00,2026-03-14T14:18:00,330
11492,R018,2026-03-14T01:58:00Z,2026-03-14T20:20:00,2026-03-14T23:48:00,330
11493,R018,2026-03-14T04:07:00Z,2026-03-14T11:41:00,2026-03-14T14:13:00,330
11494,R018,2026-03-12T23:39:00Z,2026-03-14T04:48:00,2026-03-14T08:20:00,330
11495,R018,2026-03-13T23:26:00+00:00,2026-03-14T05:06:00,2026-03-14T07:51:00,330
11496,R018,2026-03-13T21:33:00Z,2026-03-14T20:48:00,2026-03-14T23:52:00,330
11497,R018,2026-03-14T01:25:00+00:00,2026-03-14T00:04:00,2026-03-14T03:06:00,330
11498,R018,2026-03-15T01:39:00+00:00,2026-03-14T21:57:00,2026-03-15T01:19:00,330
11499,R018,2026-03-14T00:46:00Z,2026-03-14T20:10:00,2026-03-14T23:39:00,330
11500,R018,2026-03-13T23:52:00Z,2026-03-14T00:16:00,2026-03-14T02:58:00,330
11501,R018,2026-03-14T02:13:00Z,2026-03-14T11:13:00,2026-03-14T14:44:00,330
11502,R018,2026-03-13T17:37:00+00:00,2026-03-14T00:19:00,2026-03-14T03:02:00,330
11503,R018,2026-03-12T21:00:00+00:00,2026-03-13T23:46:00,2026-03-14T03:18:00,330
11504,R018,2026-03-13T21:24:00Z,2026-03-13T23:57:00,2026-03-14T02:41:00,330
11505,R018,2026-03-14T22:12:00+00:00,2026-03-14T20:50:00,2026-03-15T00:10:00,330
11506,R018,2026-03-12T23:00:00Z,2026-03-13T23:49:00,2026-03-14T03:14:00,330
11507,R018,2026-03-14T16:45:00Z,2026-03-14T22:06:00,2026-03-15T01:46:00,330
11508,R018,2026-03-14T14:50:00Z,2026-03-14T20:30:00,2026-03-15T00:17:00,330
11509,R018,2026-03-14T00:11:00+00:00,2026-03-14T22:14:00,2026-03-15T01:45:00,330
11510,R018,2026-03-12T23:56:00+00:00,2026-03-14T05:11:00,2026-03-14T07:50:00,330
11511,R018,2026-03-13T17:41:00Z,2026-03-14T00:05:00,2026-03-14T02:43:00,330
11512,R018,2026-03-14T20:59:00+00:00,2026-03-14T20:39:00,2026-03-15T00:13:00,330
11513,R018,2026-03-14T14:20:00+00:00,2026-03-14T22:01:00,2026-03-15T01:24:00,330
11514,R018,2026-03-14T01:51:00Z,2026-03-14T04:45:00,2026-03-14T07:46:00,330
11515,R018,2026-03-13T16:28:00Z,2026-03-13T23:41:00,2026-03-14T03:12:00,330
11516,R018,2026-03-13T22:20:00Z,2026-03-14T00:15:00,2026-03-14T02:46:00,330
11517,R018,2026-03-14T01:50:00Z,2026-03-14T11:28:00,2026-03-14T14:20:00,330
11518,R018,2026-03-15T01:36:00Z,2026-03-14T21:57:00,2026-03-15T01:48:00,330
11519,R018,2026-03-14T19:35:00Z,2026-03-14T22:07:00,2026-03-15T01:46:00,330
11520,R018,2026-03-13T23:50:00Z,2026-03-14T20:40:00,2026-03-14T23:53:00,330
11521,R018,2026-03-14T00:07:00Z,2026-03-15T04:45:00,2026-03-15T07:57:00,330
11522,R018,2026-03-14T20:31:00Z,2026-03-15T04:44:00,2026-03-15T07:52:00,330
11523,R018,2026-03-13T23:21:00+00:00,2026-03-14T23:46:00,2026-03-15T03:18:00,330
11524,R018,2026-03-15T01:25:00Z,2026-03-15T11:48:00,2026-03-15T14:31:00,330
11525,R018,2026-03-15T16:10:00+00:00,2026-03-15T20:14:00,2026-03-16T00:01:00,330
11526,R018,2026-03-15T16:27:00Z,2026-03-15T21:42:00,2026-03-16T01:16:00,330
11527,R018,2026-03-14T23:20:00+00:00,2026-03-15T04:53:00,2026-03-15T08:00:00,330
11528,R018,2026-03-13T23:54:00+00:00,2026-03-14T23:59:00,2026-03-15T03:09:00,330
11529,R018,2026-03-14T23:51:00+00:00,2026-03-15T05:07:00,2026-03-15T07:50:00,330
11530,R018,2026-03-15T03:20:00Z,2026-03-15T11:15:00,2026-03-15T14:37:00,330
11531,R018,2026-03-16T01:01:00+00:00,2026-03-15T21:46:00,2026-03-16T01:34:00,330
11532,R018,2026-03-15T00:27:00Z,2026-03-15T21:44:00,2026-03-16T01:42:00,330
11533,R018,2026-03-13T21:31:00Z,2026-03-14T23:57:00,2026-03-15T02:47:00,330
11534,R018,2026-03-14T22:12:00Z,2026-03-15T05:12:00,2026-03-15T07:49:00,330
11535,R018,2026-03-15T00:07:00Z,2026-03-15T20:12:00,2026-03-16T00:03:00,330
11536,R018,2026-03-14T22:54:00Z,2026-03-15T00:02:00,2026-03-15T02:46:00,330
11537,R018,2026-03-14T00:11:00+00:00,2026-03-15T00:11:00,2026-03-15T02:58:00,330
11538,R018,2026-03-14T23:50:00+00:00,2026-03-15T22:13:00,2026-03-16T01:22:00,330
11539,R018,2026-03-16T00:14:00+00:00,2026-03-15T20:25:00,2026-03-15T23:47:00,330
11540,R018,2026-03-15T01:07:00+00:00,2026-03-15T05:11:00,2026-03-15T08:19:00,330
11541,R018,2026-03-15T23:08:00Z,2026-03-15T20:14:00,2026-03-15T23:50:00,330
11542,R018,2026-03-15T03:47:00+00:00,2026-03-15T11:28:00,2026-03-15T14:17:00,330
11543,R018,2026-03-14T02:32:00Z,2026-03-14T23:49:00,2026-03-15T02:59:00,330
11544,R018,2026-03-15T01:37:00Z,2026-03-15T00:18:00,2026-03-15T02:59:00,330
11545,R018,2026-03-15T00:49:00Z,2026-03-15T04:58:00,2026-03-15T08:01:00,330
11546,R018,2026-03-15T23:57:00Z,2026-03-15T11:19:00,2026-03-15T14:31:00,330
11547,R018,2026-03-14T23:37:00+00:00,2026-03-15T20:18:00,2026-03-15T23:39:00,330
11548,R018,2026-03-15T15:28:00+00:00,2026-03-15T20:30:00,2026-03-16T00:12:00,330
11549,R018,2026-03-14T23:56:00Z,2026-03-15T00:19:00,2026-03-15T03:13:00,330
11550,R018,2026-03-14T22:31:00+00:00,2026-03-15T00:00:00,2026-03-15T02:56:00,330
11551,R018,2026-03-15T17:28:00Z,2026-03-15T20:28:00,2026-03-15T23:45:00,330
11552,R018,2026-03-15T19:20:00Z,2026-03-15T21:53:00,2026-03-16T01:11:00,330
11553,R018,2026-03-14T02:08:00Z,2026-03-15T00:20:00,2026-03-15T02:47:00,330
11554,R018,2026-03-16T00:05:00Z,2026-03-15T11:49:00,2026-03-15T14:22:00,330
11555,R018,2026-03-14T19:58:00+00:00,2026-03-14T23:42:00,2026-03-15T03:10:00,330
11556,R018,2026-03-14T23:44:00Z,2026-03-15T05:00:00,2026-03-15T07:59:00,330
11557,R018,2026-03-13T22:14:00+00:00,2026-03-15T04:52:00,2026-03-15T07:54:00,330
11558,R018,2026-03-15T00:07:00+00:00,2026-03-15T04:51:00,2026-03-15T08:14:00,330
11559,R018,2026-03-15T00:12:00+00:00,2026-03-14T23:56:00,2026-03-15T02:48:00,330
11560,R018,2026-03-15T06:06:00Z,2026-03-15T11:44:00,2026-03-15T14:46:00,330
11561,R018,2026-03-16T01:52:00+00:00,2026-03-15T22:01:00,2026-03-16T01:44:00,330
11562,R018,2026-03-14T23:18:00+00:00,2026-03-15T04:53:00,2026-03-15T07:44:00,330
11563,R018,2026-03-15T05:41:00Z,2026-03-15T11:17:00,2026-03-15T14:17:00,330
11564,R018,2026-03-15T03:00:00Z,2026-03-15T21:59:00,2026-03-16T01:26:00,330
11565,R018,2026-03-15T15:02:00Z,2026-03-15T20:29:00,2026-03-16T00:15:00,330
11566,R018,2026-03-15T04:14:00Z,2026-03-15T11:45:00,2026-03-15T14:49:00,330
11567,R018,2026-03-15T15:59:00+00:00,2026-03-15T21:43:00,2026-03-16T01:22:00,330
11568,R018,2026-03-15T02:33:00Z,2026-03-15T20:50:00,2026-03-15T23:58:00,330
11569,R018,2026-03-16T02:59:00Z,2026-03-15T11:25:00,2026-03-15T14:20:00,330
11570,R018,2026-03-14T00:01:00Z,2026-03-15T00:02:00,2026-03-15T03:01:00,330
11571,R018,2026-03-15T00:02:00Z,2026-03-15T22:12:00,2026-03-16T01:36:00,330
11572,R018,2026-03-15T02:26:00+00:00,2026-03-15T00:12:00,2026-03-15T03:03:00,330
11573,R018,2026-03-15T02:37:00+00:00,2026-03-15T11:12:00,2026-03-15T14:29:00,330
11574,R018,2026-03-15T23:51:00+00:00,2026-03-15T11:18:00,2026-03-15T14:12:00,330
11575,R018,2026-03-15T16:54:00+00:00,2026-03-15T22:12:00,2026-03-16T01:15:00,330
11576,R018,2026-03-16T00:53:00+00:00,2026-03-15T11:19:00,2026-03-15T14:34:00,330
11577,R018,2026-03-15T01:58:00+00:00,2026-03-15T21:46:00,2026-03-16T01:42:00,330
11578,R018,2026-03-15T00:02:00Z,2026-03-14T23:51:00,2026-03-15T03:14:00,330
11579,R018,2026-03-15T01:30:00Z,2026-03-15T05:12:00,2026-03-15T07:48:00,330
11580,R018,2026-03-15T23:08:00Z,2026-03-15T20:10:00,2026-03-16T00:01:00,330
11581,R018,2026-03-16T23:45:00+00:00,2026-03-16T20:41:00,2026-03-16T23:54:00,330
11582,R018,2026-03-16T00:13:00Z,2026-03-16T22:08:00,2026-03-17T01:30:00,330
11583,R018,2026-03-16T07:30:00Z,2026-03-16T11:47:00,2026-03-16T14:32:00,330
11584,R018,2026-03-16T14:07:00Z,2026-03-16T22:15:00,2026-03-17T01:42:00,330
11585,R018,2026-03-16T17:12:00Z,2026-03-16T20:30:00,2026-03-17T00:04:00,330
11586,R018,2026-03-16T01:28:00+00:00,2026-03-16T22:11:00,2026-03-17T01:16:00,330
11587,R018,2026-03-16T14:47:00Z,2026-03-16T21:56:00,2026-03-17T01:35:00,330
11588,R018,2026-03-16T22:05:00Z,2026-03-16T11:43:00,2026-03-16T14:27:00,330
11589,R018,2026-03-15T23:46:00Z,2026-03-16T21:41:00,2026-03-17T01:47:00,330
11590,R018,2026-03-16T16:17:00Z,2026-03-16T21:50:00,2026-03-17T01:21:00,330
11591,R018,2026-03-16T23:13:00Z,2026-03-16T21:52:00,2026-03-17T01:12:00,330
11592,R018,2026-03-16T12:37:00+00:00,2026-03-16T20:30:00,2026-03-16T23:52:00,330
11593,R018,2026-03-16T00:03:00+00:00,2026-03-16T04:45:00,2026-03-16T08:01:00,330
11594,R018,2026-03-15T00:05:00+00:00,2026-03-16T04:51:00,2026-03-16T08:13:00,330
11595,R018,2026-03-15T23:35:00+00:00,2026-03-16T04:51:00,2026-03-16T08:10:00,330
11596,R018,2026-03-15T23:51:00Z,2026-03-16T11:12:00,2026-03-16T14:13:00,330
11597,R018,2026-03-16T16:31:00+00:00,2026-03-16T21:50:00,2026-03-17T01:39:00,330
11598,R018,2026-03-16T02:01:00+00:00,2026-03-16T20:31:00,2026-03-17T00:17:00,330
11599,R018,2026-03-16T01:43:00Z,2026-03-16T05:04:00,2026-03-16T08:06:00,330
11600,R018,2026-03-15T21:08:00+00:00,2026-03-16T05:05:00,2026-03-16T07:42:00,330
11601,R018,2026-03-15T23:57:00+00:00,2026-03-15T23:50:00,2026-03-16T03:17:00,330
11602,R018,2026-03-16T16:38:00+00:00,2026-03-16T22:17:00,2026-03-17T01:14:00,330
11603,R018,2026-03-17T01:33:00+00:00,2026-03-16T20:30:00,2026-03-16T23:54:00,330
11604,R018,2026-03-16T16:19:00Z,2026-03-16T22:01:00,2026-03-17T01:23:00,330
11605,R018,2026-03-16T22:20:00Z,2026-03-16T21:40:00,2026-03-17T01:34:00,330
11606,R018,2026-03-16T05:59:00Z,2026-03-16T11:39:00,2026-03-16T14:18:00,330
11607,R018,2026-03-15T22:21:00+00:00,2026-03-16T05:12:00,2026-03-16T08:16:00,330
11608,R018,2026-03-15T16:50:00+00:00,2026-03-16T00:11:00,2026-03-16T03:11:00,330
11609,R018,2026-03-16T00:11:00+00:00,2026-03-16T20:19:00,2026-03-17T00:09:00,330
11610,R018,2026-03-15T23:30:00Z,2026-03-16T05:13:00,2026-03-16T08:12:00,330
11611,R018,2026-03-15T22:55:00Z,2026-03-16T05:17:00,2026-03-16T07:42:00,330
11612,R018,2026-03-16T16:21:00+00:00,2026-03-16T22:05:00,2026-03-17T01:48:00,330
11613,R018,2026-03-15T23:50:00+00:00,2026-03-16T11:20:00,2026-03-16T14:12:00,330
11614,R018,2026-03-16T17:56:00+00:00,2026-03-16T20:42:00,2026-03-16T23:45:00,330
11615,R018,2026-03-16T14:41:00+00:00,2026-03-16T20:11:00,2026-03-16T23:48:00,330
11616,R018,2026-03-17T00:02:00+00:00,2026-03-16T22:14:00,2026-03-17T01:21:00,330
11617,R018,2026-03-16T16:12:00+00:00,2026-03-16T20:42:00,2026-03-17T00:12:00,330
11618,R018,2026-03-16T19:09:00Z,2026-03-16T22:08:00,2026-03-17T01:18:00,330
11619,R018,2026-03-15T22:48:00Z,2026-03-16T22:07:00,2026-03-17T01:40:00,330
11620,R018,2026-03-16T23:31:00Z,2026-03-16T11:12:00,2026-03-16T14:43:00,330
11621,R018,2026-03-17T01:16:00+00:00,2026-03-16T11:48:00,2026-03-16T14:34:00,330
11622,R018,2026-03-16T23:47:00Z,2026-03-16T20:21:00,2026-03-16T23:44:00,330
11623,R018,2026-03-16T23:11:00Z,2026-03-16T11:33:00,2026-03-16T14:35:00,330
11624,R018,2026-03-16T02:29:00Z,2026-03-16T05:06:00,2026-03-16T08:14:00,330
11625,R018,2026-03-16T02:45:00Z,2026-03-16T11:11:00,2026-03-16T14:20:00,330
11626,R018,2026-03-16T16:28:00+00:00,2026-03-16T22:09:00,2026-03-17T01:27:00,330
11627,R018,2026-03-15T19:21:00+00:00,2026-03-15T23:55:00,2026-03-16T03:15:00,330
11628,R018,2026-03-16T23:57:00Z,2026-03-16T20:35:00,2026-03-16T23:53:00,330
11629,R018,2026-03-16T23:52:00+00:00,2026-03-16T20:29:00,2026-03-17T00:16:00,330
11630,R018,2026-03-16T13:40:00+00:00,2026-03-16T20:31:00,2026-03-17T00:05:00,330
11631,R018,2026-03-16T06:29:00Z,2026-03-16T11:50:00,2026-03-16T14:29:00,330
11632,R018,2026-03-16T23:49:00+00:00,2026-03-16T20:36:00,2026-03-16T23:58:00,330
11633,R018,2026-03-16T16:09:00+00:00,2026-03-16T21:48:00,2026-03-17T01:29:00,330
11634,R018,2026-03-17T01:14:00+00:00,2026-03-16T11:10:00,2026-03-16T14:32:00,330
11635,R018,2026-03-16T18:05:00Z,2026-03-16T22:03:00,2026-03-17T01:45:00,330
11636,R018,2026-03-15T23:58:00+00:00,2026-03-16T04:57:00,2026-03-16T08:19:00,330
11637,R018,2026-03-16T04:41:00+00:00,2026-03-16T11:16:00,2026-03-16T14:19:00,330
11638,R018,2026-03-15T23:54:00+00:00,2026-03-16T11:50:00,2026-03-16T14:26:00,330
11639,R018,2026-03-14T23:50:00+00:00,2026-03-16T04:41:00,2026-03-16T07:57:00,330
11640,R018,2026-03-16T23:48:00+00:00,2026-03-16T20:18:00,2026-03-16T23:53:00,330
11641,R018,2026-03-17T01:55:00Z,2026-03-16T23:43:00,2026-03-17T03:00:00,330
11642,R018,2026-03-15T23:28:00+00:00,2026-03-16T23:59:00,2026-03-17T03:10:00,330
11643,R018,2026-03-17T00:25:00+00:00,2026-03-17T11:19:00,2026-03-17T14:12:00,330
11644,R018,2026-03-16T23:46:00Z,2026-03-17T05:13:00,2026-03-17T08:02:00,330
11645,R018,2026-03-17T05:27:00+00:00,2026-03-17T11:12:00,2026-03-17T14:12:00,330
11646,R018,2026-03-16T22:52:00Z,2026-03-17T21:59:00,2026-03-18T01:33:00,330
11647,R018,2026-03-17T23:03:00Z,2026-03-17T22:16:00,2026-03-18T01:45:00,330
11648,R018,2026-03-16T21:59:00+00:00,2026-03-17T04:58:00,2026-03-17T08:20:00,330
11649,R018,2026-03-15T23:50:00Z,2026-03-17T05:14:00,2026-03-17T07:51:00,330
11650,R018,2026-03-16T21:38:00+00:00,2026-03-17T20:29:00,2026-03-17T23:57:00,330
11651,R018,2026-03-16T02:04:00+00:00,2026-03-17T04:57:00,2026-03-17T08:02:00,330
11652,R018,2026-03-16T23:09:00+00:00,2026-03-17T04:51:00,2026-03-17T08:19:00,330
11653,R018,2026-03-15T21:52:00+00:00,2026-03-17T00:07:00,2026-03-17T02:50:00,330
11654,R018,2026-03-16T18:36:00+00:00,2026-03-16T23:59:00,2026-03-17T02:40:00,330
11655,R018,2026-03-17T05:54:00Z,2026-03-17T11:27:00,2026-03-17T14:46:00,330
11656,R018,2026-03-15T23:20:00+00:00,2026-03-17T04:54:00,2026-03-17T07:46:00,330
11657,R018,2026-03-17T00:14:00Z,2026-03-17T20:14:00,2026-03-17T23:40:00,330
11658,R018,2026-03-16T23:24:00Z,2026-03-17T11:47:00,2026-03-17T14:31:00,330
11659,R018,2026-03-16T17:28:00+00:00,2026-03-17T00:14:00,2026-03-17T02:56:00,330
11660,R018,2026-03-17T02:04:00Z,2026-03-16T23:52:00,2026-03-17T02:43:00,330
11661,R018,2026-03-17T16:53:00+00:00,2026-03-17T22:04:00,2026-03-18T01:43:00,330
11662,R018,2026-03-16T23:52:00Z,2026-03-17T11:15:00,2026-03-17T14:14:00,330
11663,R018,2026-03-17T16:43:00Z,2026-03-17T22:01:00,2026-03-18T01:34:00,330
11664,R018,2026-03-17T14:39:00Z,2026-03-17T21:51:00,2026-03-18T01:16:00,330
11665,R018,2026-03-17T16:24:00Z,2026-03-17T21:56:00,2026-03-18T01:42:00,330
11666,R018,2026-03-18T00:43:00Z,2026-03-17T11:31:00,2026-03-17T14:24:00,330
11667,R018,2026-03-18T02:47:00+00:00,2026-03-17T21:42:00,2026-03-18T01:13:00,330
11668,R018,2026-03-18T00:33:00+00:00,2026-03-17T11:10:00,2026-03-17T14:20:00,330
11669,R018,2026-03-17T00:05:00+00:00,2026-03-17T21:51:00,2026-03-18T01:36:00,330
11670,R018,2026-03-15T23:45:00Z,2026-03-17T04:52:00,2026-03-17T08:14:00,330
11671,R018,2026-03-16T18:34:00Z,2026-03-16T23:49:00,2026-03-17T02:52:00,330
11672,R018,2026-03-16T23:31:00Z,2026-03-17T05:09:00,2026-03-17T08:07:00,330
11673,R018,2026-03-17T14:40:00Z,2026-03-17T20:45:00,2026-03-17T23:44:00,330
11674,R018,2026-03-17T00:01:00Z,2026-03-16T23:54:00,2026-03-17T02:55:00,330
11675,R018,2026-03-18T01:37:00Z,2026-03-17T20:21:00,2026-03-18T00:02:00,330
11676,R018,2026-03-16T21:23:00Z,2026-03-17T21:59:00,2026-03-18T01:27:00,330
11677,R018,2026-03-16T18:35:00+00:00,2026-03-17T00:05:00,2026-03-17T03:05:00,330
11678,R018,2026-03-15T22:37:00+00:00,2026-03-16T23:58:00,2026-03-17T02:49:00,330
11679,R018,2026-03-16T23:48:00+00:00,2026-03-17T20:10:00,2026-03-18T00:06:00,330
11680,R018,2026-03-16T01:48:00Z,2026-03-17T04:48:00,2026-03-17T07:54:00,330
11681,R018,2026-03-17T05:22:00+00:00,2026-03-17T11:22:00,2026-03-17T14:22:00,330
11682,R018,2026-03-16T21:01:00Z,2026-03-17T00:15:00,2026-03-17T02:54:00,330
11683,R018,2026-03-17T00:28:00+00:00,2026-03-17T05:17:00,2026-03-17T07:41:00,330
11684,R018,2026-03-17T15:20:00+00:00,2026-03-17T20:41:00,2026-03-17T23:56:00,330
11685,R018,2026-03-17T15:27:00Z,2026-03-17T20:50:00,2026-03-17T23:44:00,330
11686,R018,2026-03-17T00:05:00+00:00,2026-03-17T20:10:00,2026-03-18T00:18:00,330
11687,R018,2026-03-17T15:22:00+00:00,2026-03-17T20:38:00,2026-03-18T00:19:00,330
11688,R018,2026-03-18T00:01:00Z,2026-03-17T11:36:00,2026-03-17T14:22:00,330
11689,R018,2026-03-16T18:19:00+00:00,2026-03-16T23:48:00,2026-03-17T03:10:00,330
11690,R018,2026-03-18T02:16:00Z,2026-03-17T11:49:00,2026-03-17T14:43:00,330
11691,R018,2026-03-16T01:09:00+00:00,2026-03-17T00:08:00,2026-03-17T02:45:00,330
11692,R018,2026-03-16T18:24:00+00:00,2026-03-16T23:59:00,2026-03-17T02:55:00,330
11693,R018,2026-03-17T06:59:00+00:00,2026-03-17T11:38:00,2026-03-17T14:43:00,330
11694,R018,2026-03-16T22:08:00+00:00,2026-03-17T22:03:00,2026-03-18T01:23:00,330
11695,R018,2026-03-16T00:20:00+00:00,2026-03-17T05:02:00,2026-03-17T08:09:00,330
