shipment_id,pause_start_local,pause_end_local
11506,2026-03-14T00:49:00,2026-03-14T01:19:00
11507,2026-03-14T23:26:00,2026-03-15T00:26:00
11507,2026-03-14T23:41:00,2026-03-14T23:56:00
11508,2026-03-14T21:00:00,2026-03-14T21:30:00
11508,2026-03-14T21:30:00,2026-03-14T22:00:00
11509,2026-03-14T23:34:00,2026-03-15T00:34:00
11509,2026-03-14T23:49:00,2026-03-15T00:04:00
11510,2026-03-14T05:56:00,2026-03-14T05:56:00
11511,2026-03-13T23:45:00,2026-03-14T00:30:00
11512,2026-03-14T20:59:00,2026-03-14T21:14:00
11512,2026-03-14T22:09:00,2026-03-14T22:34:00
11513,2026-03-14T22:41:00,2026-03-14T23:31:00
11513,2026-03-14T22:51:00,2026-03-14T23:21:00
11513,2026-03-14T23:16:00,2026-03-14T23:51:00
11514,2026-03-14T04:45:00,2026-03-14T07:46:00
11515,2026-03-14T01:01:00,2026-03-14T02:01:00
11515,2026-03-14T01:16:00,2026-03-14T01:31:00
11516,2026-03-13T23:55:00,2026-03-14T00:40:00
11517,2026-03-14T11:48:00,2026-03-14T12:03:00
11517,2026-03-14T12:58:00,2026-03-14T13:23:00
11518,2026-03-14T23:17:00,2026-03-15T00:17:00
11518,2026-03-14T23:32:00,2026-03-14T23:47:00
11519,2026-03-14T22:47:00,2026-03-14T23:37:00
11519,2026-03-14T22:57:00,2026-03-14T23:27:00
11519,2026-03-14T23:22:00,2026-03-14T23:57:00
11520,2026-03-14T20:20:00,2026-03-14T21:05:00
11521,2026-03-15T05:15:00,2026-03-15T05:45:00
11521,2026-03-15T05:45:00,2026-03-15T06:15:00
11522,2026-03-15T04:24:00,2026-03-15T05:09:00
11523,2026-03-15T00:26:00,2026-03-15T01:16:00
11523,2026-03-15T00:36:00,2026-03-15T01:06:00
11523,2026-03-15T01:01:00,2026-03-15T01:36:00
11524,2026-03-15T14:16:00,2026-03-15T14:51:00
11525,2026-03-15T20:59:00,2026-03-15T20:59:00
11526,2026-03-15T23:02:00,2026-03-16T00:02:00
11526,2026-03-15T23:17:00,2026-03-15T23:32:00
11527,2026-03-15T07:45:00,2026-03-15T08:20:00
11529,2026-03-15T06:27:00,2026-03-15T07:27:00
11529,2026-03-15T06:42:00,2026-03-15T06:57:00
11531,2026-03-15T22:31:00,2026-03-15T22:31:00
11532,2026-03-15T22:44:00,2026-03-15T23:29:00
11532,2026-03-15T23:04:00,2026-03-15T23:44:00
11533,2026-03-15T00:17:00,2026-03-15T00:32:00
11533,2026-03-15T01:27:00,2026-03-15T01:52:00
11535,2026-03-15T20:12:00,2026-03-16T00:03:00
11536,2026-03-14T23:42:00,2026-03-15T00:27:00
11537,2026-03-15T02:43:00,2026-03-15T03:18:00
11538,2026-03-15T21:53:00,2026-03-15T22:38:00
11539,2026-03-15T23:32:00,2026-03-16T00:07:00
11540,2026-03-15T06:11:00,2026-03-15T06:56:00
11540,2026-03-15T06:31:00,2026-03-15T07:11:00
11541,2026-03-15T20:44:00,2026-03-15T21:14:00
11541,2026-03-15T21:14:00,2026-03-15T21:44:00
11544,2026-03-15T01:18:00,2026-03-15T02:03:00
11544,2026-03-15T01:38:00,2026-03-15T02:18:00
11545,2026-03-15T05:18:00,2026-03-15T05:33:00
11545,2026-03-15T06:28:00,2026-03-15T06:53:00
11546,2026-03-15T11:19:00,2026-03-15T14:31:00
11547,2026-03-15T21:18:00,2026-03-15T22:03:00
11547,2026-03-15T21:38:00,2026-03-15T22:18:00
11548,2026-03-15T21:15:00,2026-03-15T21:15:00
11549,2026-03-15T00:39:00,2026-03-15T00:54:00
11549,2026-03-15T01:49:00,2026-03-15T02:14:00
11550,2026-03-15T00:40:00,2026-03-15T01:30:00
11550,2026-03-15T00:50:00,2026-03-15T01:20:00
11550,2026-03-15T01:15:00,2026-03-15T01:50:00
11551,2026-03-15T21:48:00,2026-03-15T22:48:00
11551,2026-03-15T22:03:00,2026-03-15T22:18:00
11554,2026-03-15T12:29:00,2026-03-15T13:19:00
11554,2026-03-15T12:39:00,2026-03-15T13:09:00
11554,2026-03-15T13:04:00,2026-03-15T13:39:00
11555,2026-03-15T00:12:00,2026-03-15T00:42:00
11555,2026-03-15T00:42:00,2026-03-15T01:12:00
11556,2026-03-15T05:30:00,2026-03-15T06:00:00
11556,2026-03-15T06:00:00,2026-03-15T06:30:00
11557,2026-03-15T05:37:00,2026-03-15T05:37:00
11558,2026-03-15T04:51:00,2026-03-15T08:14:00
11559,2026-03-14T23:56:00,2026-03-15T02:48:00
11561,2026-03-15T22:01:00,2026-03-16T01:44:00
11563,2026-03-15T12:02:00,2026-03-15T12:02:00
11564,2026-03-15T22:44:00,2026-03-15T22:44:00
11565,2026-03-15T20:09:00,2026-03-15T20:54:00
11566,2026-03-15T14:34:00,2026-03-15T15:09:00
11567,2026-03-15T22:43:00,2026-03-15T23:28:00
11567,2026-03-15T23:03:00,2026-03-15T23:43:00
11568,2026-03-15T21:50:00,2026-03-15T22:35:00
11568,2026-03-15T22:10:00,2026-03-15T22:50:00
11569,2026-03-15T14:05:00,2026-03-15T14:40:00
11570,2026-03-15T00:32:00,2026-03-15T01:02:00
11570,2026-03-15T01:02:00,2026-03-15T01:32:00
11571,2026-03-15T22:32:00,2026-03-15T22:47:00
11571,2026-03-15T23:42:00,2026-03-16T00:07:00
11572,2026-03-15T01:12:00,2026-03-15T01:57:00
11572,2026-03-15T01:32:00,2026-03-15T02:12:00
11573,2026-03-15T11:52:00,2026-03-15T12:42:00
11573,2026-03-15T12:02:00,2026-03-15T12:32:00
11573,2026-03-15T12:27:00,2026-03-15T13:02:00
11574,2026-03-15T12:38:00,2026-03-15T13:38:00
11574,2026-03-15T12:53:00,2026-03-15T13:08:00
11575,2026-03-15T22:57:00,2026-03-15T22:57:00
11576,2026-03-15T12:19:00,2026-03-15T13:04:00
11576,2026-03-15T12:39:00,2026-03-15T13:19:00
11577,2026-03-15T22:16:00,2026-03-15T22:46:00
11577,2026-03-15T22:46:00,2026-03-15T23:16:00
11578,2026-03-15T02:59:00,2026-03-15T03:34:00
11579,2026-03-15T05:12:00,2026-03-15T07:48:00
11580,2026-03-15T20:55:00,2026-03-15T20:55:00
11581,2026-03-16T21:11:00,2026-03-16T21:41:00
11581,2026-03-16T21:41:00,2026-03-16T22:11:00
11582,2026-03-16T22:48:00,2026-03-16T23:38:00
11582,2026-03-16T22:58:00,2026-03-16T23:28:00
11582,2026-03-16T23:23:00,2026-03-16T23:58:00
11583,2026-03-16T13:07:00,2026-03-16T14:07:00
11583,2026-03-16T13:22:00,2026-03-16T13:37:00
11585,2026-03-16T21:50:00,2026-03-16T22:50:00
11585,2026-03-16T22:05:00,2026-03-16T22:20:00
11586,2026-03-16T22:51:00,2026-03-16T23:41:00
11586,2026-03-16T23:01:00,2026-03-16T23:31:00
11586,2026-03-16T23:26:00,2026-03-17T00:01:00
11587,2026-03-16T23:16:00,2026-03-17T00:16:00
11587,2026-03-16T23:31:00,2026-03-16T23:46:00
11588,2026-03-16T11:23:00,2026-03-16T12:08:00
11589,2026-03-16T22:26:00,2026-03-16T22:26:00
11590,2026-03-16T22:30:00,2026-03-16T23:20:00
11590,2026-03-16T22:40:00,2026-03-16T23:10:00
11590,2026-03-16T23:05:00,2026-03-16T23:40:00
11591,2026-03-16T22:52:00,2026-03-16T23:37:00
11591,2026-03-16T23:12:00,2026-03-16T23:52:00
11592,2026-03-16T23:37:00,2026-03-17T00:12:00
11593,2026-03-16T07:46:00,2026-03-16T08:21:00
11594,2026-03-16T05:11:00,2026-03-16T05:26:00
11594,2026-03-16T06:21:00,2026-03-16T06:46:00
11595,2026-03-16T06:11:00,2026-03-16T07:11:00
11595,2026-03-16T06:26:00,2026-03-16T06:41:00
11596,2026-03-16T11:52:00,2026-03-16T12:42:00
11596,2026-03-16T12:02:00,2026-03-16T12:32:00
11596,2026-03-16T12:27:00,2026-03-16T13:02:00
11597,2026-03-16T22:35:00,2026-03-16T22:35:00
11598,2026-03-16T21:11:00,2026-03-16T22:01:00
11598,2026-03-16T21:21:00,2026-03-16T21:51:00
11598,2026-03-16T21:46:00,2026-03-16T22:21:00
11599,2026-03-16T05:44:00,2026-03-16T06:34:00
11599,2026-03-16T05:54:00,2026-03-16T06:24:00
11599,2026-03-16T06:19:00,2026-03-16T06:54:00
11601,2026-03-16T00:30:00,2026-03-16T01:20:00
11601,2026-03-16T00:40:00,2026-03-16T01:10:00
11601,2026-03-16T01:05:00,2026-03-16T01:40:00
11602,2026-03-16T23:37:00,2026-03-17T00:37:00
11602,2026-03-16T23:52:00,2026-03-17T00:07:00
11603,2026-03-16T20:50:00,2026-03-16T21:05:00
11603,2026-03-16T22:00:00,2026-03-16T22:25:00
11604,2026-03-16T22:21:00,2026-03-16T22:36:00
11604,2026-03-16T23:31:00,2026-03-16T23:56:00
11605,2026-03-16T21:20:00,2026-03-16T22:05:00
11606,2026-03-16T12:09:00,2026-03-16T12:39:00
11606,2026-03-16T12:39:00,2026-03-16T13:09:00
11607,2026-03-16T04:52:00,2026-03-16T05:37:00
11608,2026-03-16T00:51:00,2026-03-16T01:41:00
11608,2026-03-16T01:01:00,2026-03-16T01:31:00
11608,2026-03-16T01:26:00,2026-03-16T02:01:00
11609,2026-03-16T20:39:00,2026-03-16T20:54:00
11609,2026-03-16T21:49:00,2026-03-16T22:14:00
11610,2026-03-16T06:13:00,2026-03-16T06:58:00
11610,2026-03-16T06:33:00,2026-03-16T07:13:00
11611,2026-03-16T06:02:00,2026-03-16T06:02:00
11613,2026-03-16T11:00:00,2026-03-16T11:45:00
11614,2026-03-16T20:42:00,2026-03-16T23:45:00
11615,2026-03-16T20:11:00,2026-03-16T23:48:00
11616,2026-03-17T01:06:00,2026-03-17T01:41:00
11617,2026-03-16T22:02:00,2026-03-16T23:02:00
11617,2026-03-16T22:17:00,2026-03-16T22:32:00
11618,2026-03-17T01:03:00,2026-03-17T01:38:00
11619,2026-03-16T22:37:00,2026-03-16T23:07:00
11619,2026-03-16T23:07:00,2026-03-16T23:37:00
11620,2026-03-16T11:52:00,2026-03-16T12:42:00
11620,2026-03-16T12:02:00,2026-03-16T12:32:00
11620,2026-03-16T12:27:00,2026-03-16T13:02:00
11621,2026-03-16T11:28:00,2026-03-16T12:13:00
11622,2026-03-16T21:01:00,2026-03-16T21:51:00
11622,2026-03-16T21:11:00,2026-03-16T21:41:00
11622,2026-03-16T21:36:00,2026-03-16T22:11:00
11623,2026-03-16T12:03:00,2026-03-16T12:33:00
11623,2026-03-16T12:33:00,2026-03-16T13:03:00
11624,2026-03-16T05:06:00,2026-03-16T08:14:00
11625,2026-03-16T11:31:00,2026-03-16T11:46:00
11625,2026-03-16T12:41:00,2026-03-16T13:06:00
11626,2026-03-16T22:39:00,2026-03-16T23:09:00
11626,2026-03-16T23:09:00,2026-03-16T23:39:00
11627,2026-03-16T00:40:00,2026-03-16T00:40:00
11628,2026-03-16T21:15:00,2026-03-16T22:05:00
11628,2026-03-16T21:25:00,2026-03-16T21:55:00
11628,2026-03-16T21:50:00,2026-03-16T22:25:00
11629,2026-03-16T20:49:00,2026-03-16T21:04:00
11629,2026-03-16T21:59:00,2026-03-16T22:24:00
11630,2026-03-16T21:01:00,2026-03-16T21:31:00
11630,2026-03-16T21:31:00,2026-03-16T22:01:00
11631,2026-03-16T11:50:00,2026-03-16T14:29:00
11632,2026-03-16T23:43:00,2026-03-17T00:18:00
11634,2026-03-16T12:30:00,2026-03-16T13:30:00
11634,2026-03-16T12:45:00,2026-03-16T13:00:00
11635,2026-03-16T22:48:00,2026-03-16T22:48:00
11637,2026-03-16T11:36:00,2026-03-16T11:51:00
11637,2026-03-16T12:46:00,2026-03-16T13:11:00
11638,2026-03-16T12:20:00,2026-03-16T12:50:00
11638,2026-03-16T12:50:00,2026-03-16T13:20:00
11639,2026-03-16T05:41:00,2026-03-16T06:26:00
11639,2026-03-16T06:01:00,2026-03-16T06:41:00
11640,2026-03-16T20:58:00,2026-03-16T21:48:00
11640,2026-03-16T21:08:00,2026-03-16T21:38:00
11640,2026-03-16T21:33:00,2026-03-16T22:08:00
11641,2026-03-16T23:43:00,2026-03-17T03:00:00
11642,2026-03-17T00:44:00,2026-03-17T00:44:00
11643,2026-03-17T11:19:00,2026-03-17T14:12:00
11644,2026-03-17T06:13:00,2026-03-17T06:58:00
11644,2026-03-17T06:33:00,2026-03-17T07:13:00
11646,2026-03-18T01:18:00,2026-03-18T01:53:00
11647,2026-03-17T22:56:00,2026-03-17T23:46:00
11647,2026-03-17T23:06:00,2026-03-17T23:36:00
11647,2026-03-17T23:31:00,2026-03-18T00:06:00
11648,2026-03-17T06:18:00,2026-03-17T07:18:00
11648,2026-03-17T06:33:00,2026-03-17T06:48:00
11649,2026-03-17T05:44:00,2026-03-17T06:14:00
11649,2026-03-17T06:14:00,2026-03-17T06:44:00
11650,2026-03-17T20:29:00,2026-03-17T23:57:00
11651,2026-03-17T04:57:00,2026-03-17T08:02:00
11652,2026-03-17T05:36:00,2026-03-17T05:36:00
11654,2026-03-17T00:44:00,2026-03-17T00:44:00
11656,2026-03-17T04:34:00,2026-03-17T05:19:00
11657,2026-03-17T20:14:00,2026-03-17T23:40:00
11658,2026-03-17T12:17:00,2026-03-17T12:47:00
11658,2026-03-17T12:47:00,2026-03-17T13:17:00
11659,2026-03-17T01:34:00,2026-03-17T02:34:00
11659,2026-03-17T01:49:00,2026-03-17T02:04:00
11660,2026-03-17T01:12:00,2026-03-17T02:12:00
11660,2026-03-17T01:27:00,2026-03-17T01:42:00
11661,2026-03-17T21:44:00,2026-03-17T22:29:00
11662,2026-03-17T12:15:00,2026-03-17T13:00:00
11662,2026-03-17T12:35:00,2026-03-17T13:15:00
11663,2026-03-17T22:21:00,2026-03-17T22:36:00
11663,2026-03-17T23:31:00,2026-03-17T23:56:00
11664,2026-03-17T23:11:00,2026-03-18T00:11:00
11664,2026-03-17T23:26:00,2026-03-17T23:41:00
11665,2026-03-17T21:56:00,2026-03-18T01:42:00
11666,2026-03-17T12:16:00,2026-03-17T12:16:00
11668,2026-03-17T14:05:00,2026-03-17T14:40:00
11669,2026-03-17T22:31:00,2026-03-17T23:21:00
11669,2026-03-17T22:41:00,2026-03-17T23:11:00
11669,2026-03-17T23:06:00,2026-03-17T23:41:00
11670,2026-03-17T06:12:00,2026-03-17T07:12:00
11670,2026-03-17T06:27:00,2026-03-17T06:42:00
11671,2026-03-17T00:09:00,2026-03-17T00:24:00
11671,2026-03-17T01:19:00,2026-03-17T01:44:00
11672,2026-03-17T05:09:00,2026-03-17T08:07:00
11674,2026-03-16T23:34:00,2026-03-17T00:19:00
11675,2026-03-17T20:51:00,2026-03-17T21:21:00
11675,2026-03-17T21:21:00,2026-03-17T21:51:00
11676,2026-03-17T22:29:00,2026-03-17T22:59:00
11676,2026-03-17T22:59:00,2026-03-17T23:29:00
11677,2026-03-17T01:05:00,2026-03-17T01:50:00
11677,2026-03-17T01:25:00,2026-03-17T02:05:00
11678,2026-03-17T01:18:00,2026-03-17T02:18:00
11678,2026-03-17T01:33:00,2026-03-17T01:48:00
11679,2026-03-17T20:40:00,2026-03-17T21:10:00
11679,2026-03-17T21:10:00,2026-03-17T21:40:00
11680,2026-03-17T05:33:00,2026-03-17T05:33:00
11681,2026-03-17T11:52:00,2026-03-17T12:22:00
11681,2026-03-17T12:22:00,2026-03-17T12:52:00
11682,2026-03-17T00:35:00,2026-03-17T00:50:00
11682,2026-03-17T01:45:00,2026-03-17T02:10:00
11683,2026-03-17T05:57:00,2026-03-17T06:47:00
11683,2026-03-17T06:07:00,2026-03-17T06:37:00
11683,2026-03-17T06:32:00,2026-03-17T07:07:00
11684,2026-03-17T21:26:00,2026-03-17T21:26:00
11685,2026-03-17T23:29:00,2026-03-18T00:04:00
11686,2026-03-17T21:10:00,2026-03-17T21:55:00
11686,2026-03-17T21:30:00,2026-03-17T22:10:00
11687,2026-03-17T21:38:00,2026-03-17T22:23:00
11687,2026-03-17T21:58:00,2026-03-17T22:38:00
11688,2026-03-17T14:07:00,2026-03-17T14:42:00
11689,2026-03-16T23:28:00,2026-03-17T00:13:00
11690,2026-03-17T12:34:00,2026-03-17T12:34:00
11691,2026-03-17T00:53:00,2026-03-17T00:53:00
11692,2026-03-16T23:59:00,2026-03-17T02:55:00
11693,2026-03-17T12:08:00,2026-03-17T12:38:00
11693,2026-03-17T12:38:00,2026-03-17T13:08:00
11694,2026-03-17T22:23:00,2026-03-17T22:38:00
11694,2026-03-17T23:33:00,2026-03-17T23:58:00
11695,2026-03-17T06:22:00,2026-03-17T07:22:00
11695,2026-03-17T06:37:00,2026-03-17T06:52:00
11696,2026-03-17T00:58:00,2026-03-17T00:58:00
11697,2026-03-17T20:58:00,2026-03-17T21:28:00
11697,2026-03-17T21:28:00,2026-03-17T21:58:00
11698,2026-03-16T23:53:00,2026-03-17T02:45:00
11699,2026-03-17T20:42:00,2026-03-17T21:12:00
11699,2026-03-17T21:12:00,2026-03-17T21:42:00
11700,2026-03-17T21:14:00,2026-03-17T21:44:00
11700,2026-03-17T21:44:00,2026-03-17T22:14:00
11701,2026-03-18T12:34:00,2026-03-18T13:34:00
11701,2026-03-18T12:49:00,2026-03-18T13:04:00
11702,2026-03-18T11:56:00,2026-03-18T12:46:00
11702,2026-03-18T12:06:00,2026-03-18T12:36:00
11702,2026-03-18T12:31:00,2026-03-18T13:06:00
11703,2026-03-18T12:11:00,2026-03-18T12:56:00
11703,2026-03-18T12:31:00,2026-03-18T13:11:00
11705,2026-03-18T01:34:00,2026-03-18T02:34:00
11705,2026-03-18T01:49:00,2026-03-18T02:04:00
11706,2026-03-18T05:01:00,2026-03-18T08:11:00
11707,2026-03-18T20:40:00,2026-03-18T21:10:00
11707,2026-03-18T21:10:00,2026-03-18T21:40:00
11708,2026-03-18T05:30:00,2026-03-18T06:20:00
11708,2026-03-18T05:40:00,2026-03-18T06:10:00
11708,2026-03-18T06:05:00,2026-03-18T06:40:00
11710,2026-03-19T01:01:00,2026-03-19T01:36:00
11711,2026-03-18T19:52:00,2026-03-18T20:37:00
11712,2026-03-18T00:56:00,2026-03-18T01:46:00
11712,2026-03-18T01:06:00,2026-03-18T01:36:00
11712,2026-03-18T01:31:00,2026-03-18T02:06:00
11713,2026-03-18T00:37:00,2026-03-18T01:07:00
11713,2026-03-18T01:07:00,2026-03-18T01:37:00
11714,2026-03-18T11:52:00,2026-03-18T12:22:00
11714,2026-03-18T12:22:00,2026-03-18T12:52:00
11715,2026-03-18T22:35:00,2026-03-18T23:05:00
11715,2026-03-18T23:05:00,2026-03-18T23:35:00
11716,2026-03-18T23:31:00,2026-03-19T00:31:00
11716,2026-03-18T23:46:00,2026-03-19T00:01:00
11717,2026-03-18T07:51:00,2026-03-18T08:26:00
11718,2026-03-18T21:14:00,2026-03-18T21:59:00
11718,2026-03-18T21:34:00,2026-03-18T22:14:00
11719,2026-03-18T00:56:00,2026-03-18T01:41:00
11719,2026-03-18T01:16:00,2026-03-18T01:56:00
11720,2026-03-18T20:05:00,2026-03-18T20:50:00
11721,2026-03-18T05:28:00,2026-03-18T05:28:00
11722,2026-03-18T12:24:00,2026-03-18T13:09:00
11722,2026-03-18T12:44:00,2026-03-18T13:24:00
11723,2026-03-18T21:41:00,2026-03-18T22:26:00
11724,2026-03-18T22:44:00,2026-03-18T22:44:00
11725,2026-03-18T22:08:00,2026-03-18T22:23:00
11725,2026-03-18T23:18:00,2026-03-18T23:43:00
11726,2026-03-18T21:06:00,2026-03-18T21:06:00
11727,2026-03-18T14:20:00,2026-03-18T14:55:00
11728,2026-03-18T02:29:00,2026-03-18T03:04:00
11729,2026-03-18T22:36:00,2026-03-18T22:36:00
11730,2026-03-18T20:52:00,2026-03-18T21:07:00
11730,2026-03-18T22:02:00,2026-03-18T22:27:00
11731,2026-03-18T12:13:00,2026-03-18T12:58:00
11731,2026-03-18T12:33:00,2026-03-18T13:13:00
11732,2026-03-18T05:28:00,2026-03-18T05:58:00
11732,2026-03-18T05:58:00,2026-03-18T06:28:00
11733,2026-03-18T04:58:00,2026-03-18T07:53:00
11734,2026-03-18T21:47:00,2026-03-18T22:47:00
11734,2026-03-18T22:02:00,2026-03-18T22:17:00
11735,2026-03-18T05:52:00,2026-03-18T06:37:00
11735,2026-03-18T06:12:00,2026-03-18T06:52:00
11736,2026-03-18T11:40:00,2026-03-18T14:10:00
11737,2026-03-18T05:11:00,2026-03-18T05:26:00
11737,2026-03-18T06:21:00,2026-03-18T06:46:00
11738,2026-03-18T04:55:00,2026-03-18T07:42:00
11740,2026-03-18T05:43:00,2026-03-18T05:43:00
11741,2026-03-18T14:30:00,2026-03-18T15:05:00
11742,2026-03-18T12:14:00,2026-03-18T12:59:00
11742,2026-03-18T12:34:00,2026-03-18T13:14:00
11744,2026-03-19T01:10:00,2026-03-19T01:45:00
11745,2026-03-18T20:55:00,2026-03-18T21:25:00
11745,2026-03-18T21:25:00,2026-03-18T21:55:00
11747,2026-03-18T21:12:00,2026-03-18T21:12:00
11748,2026-03-18T22:11:00,2026-03-19T01:30:00
11749,2026-03-18T00:46:00,2026-03-18T01:31:00
11749,2026-03-18T01:06:00,2026-03-18T01:46:00
11750,2026-03-18T02:35:00,2026-03-18T03:10:00
11751,2026-03-18T05:53:00,2026-03-18T06:43:00
11751,2026-03-18T06:03:00,2026-03-18T06:33:00
11751,2026-03-18T06:28:00,2026-03-18T07:03:00
11752,2026-03-18T21:54:00,2026-03-19T01:42:00
11753,2026-03-18T22:07:00,2026-03-18T22:22:00
11753,2026-03-18T23:17:00,2026-03-18T23:42:00
11754,2026-03-18T05:48:00,2026-03-18T06:33:00
11754,2026-03-18T06:08:00,2026-03-18T06:48:00
11755,2026-03-18T22:35:00,2026-03-18T23:05:00
11755,2026-03-18T23:05:00,2026-03-18T23:35:00
11757,2026-03-18T20:16:00,2026-03-18T21:01:00
11759,2026-03-18T04:50:00,2026-03-18T05:35:00
11760,2026-03-18T00:00:00,2026-03-18T03:18:00
11761,2026-03-19T20:22:00,2026-03-19T21:07:00
11762,2026-03-19T14:14:00,2026-03-19T14:49:00
11763,2026-03-19T00:44:00,2026-03-19T00:44:00
11765,2026-03-18T23:59:00,2026-03-19T00:44:00
11766,2026-03-19T05:02:00,2026-03-19T08:12:00
11767,2026-03-19T20:37:00,2026-03-20T00:19:00
11768,2026-03-19T20:16:00,2026-03-20T00:16:00
11769,2026-03-19T05:40:00,2026-03-19T06:10:00
11769,2026-03-19T06:10:00,2026-03-19T06:40:00
11770,2026-03-19T21:12:00,2026-03-19T21:42:00
11770,2026-03-19T21:42:00,2026-03-19T22:12:00
11772,2026-03-19T05:49:00,2026-03-19T06:34:00
11772,2026-03-19T06:09:00,2026-03-19T06:49:00
11773,2026-03-19T22:46:00,2026-03-19T23:36:00
11773,2026-03-19T22:56:00,2026-03-19T23:26:00
11773,2026-03-19T23:21:00,2026-03-19T23:56:00
11774,2026-03-19T21:51:00,2026-03-20T01:27:00
11775,2026-03-19T20:16:00,2026-03-19T21:01:00
11776,2026-03-19T20:02:00,2026-03-19T20:47:00
11777,2026-03-19T11:20:00,2026-03-19T12:05:00
11778,2026-03-19T00:36:00,2026-03-19T01:06:00
11778,2026-03-19T01:06:00,2026-03-19T01:36:00
11779,2026-03-19T04:29:00,2026-03-19T05:14:00
11780,2026-03-19T21:45:00,2026-03-19T22:45:00
11780,2026-03-19T22:00:00,2026-03-19T22:15:00
11781,2026-03-19T22:24:00,2026-03-19T22:54:00
11781,2026-03-19T22:54:00,2026-03-19T23:24:00
11782,2026-03-19T11:05:00,2026-03-19T11:50:00
11783,2026-03-19T20:10:00,2026-03-20T00:05:00
11784,2026-03-19T23:02:00,2026-03-19T23:02:00
11785,2026-03-19T22:07:00,2026-03-19T22:22:00
11785,2026-03-19T23:17:00,2026-03-19T23:42:00
11786,2026-03-19T23:46:00,2026-03-20T00:21:00
11787,2026-03-19T05:55:00,2026-03-19T05:55:00
11788,2026-03-19T21:17:00,2026-03-19T22:02:00
11788,2026-03-19T21:37:00,2026-03-19T22:17:00
11789,2026-03-19T22:58:00,2026-03-19T23:43:00
11789,2026-03-19T23:18:00,2026-03-19T23:58:00
11791,2026-03-19T11:06:00,2026-03-19T11:51:00
11792,2026-03-20T00:55:00,2026-03-20T01:30:00
11793,2026-03-19T22:35:00,2026-03-19T23:05:00
11793,2026-03-19T23:05:00,2026-03-19T23:35:00
11794,2026-03-19T07:59:00,2026-03-19T08:34:00
11795,2026-03-19T22:53:00,2026-03-19T22:53:00
11796,2026-03-19T05:49:00,2026-03-19T05:49:00
11797,2026-03-19T13:05:00,2026-03-19T14:05:00
11797,2026-03-19T13:20:00,2026-03-19T13:35:00
11798,2026-03-19T01:39:00,2026-03-19T02:39:00
11798,2026-03-19T01:54:00,2026-03-19T02:09:00
11799,2026-03-19T02:33:00,2026-03-19T03:08:00
11800,2026-03-19T21:02:00,2026-03-19T21:52:00
11800,2026-03-19T21:12:00,2026-03-19T21:42:00
11800,2026-03-19T21:37:00,2026-03-19T22:12:00
11801,2026-03-19T21:25:00,2026-03-19T22:10:00
11802,2026-03-19T12:24:00,2026-03-19T13:09:00
11802,2026-03-19T12:44:00,2026-03-19T13:24:00
11803,2026-03-19T12:08:00,2026-03-19T12:08:00
11804,2026-03-19T02:51:00,2026-03-19T03:26:00
11805,2026-03-19T12:43:00,2026-03-19T13:43:00
11805,2026-03-19T12:58:00,2026-03-19T13:13:00
11806,2026-03-19T06:07:00,2026-03-19T06:52:00
11806,2026-03-19T06:27:00,2026-03-19T07:07:00
11807,2026-03-19T00:22:00,2026-03-19T01:12:00
11807,2026-03-19T00:32:00,2026-03-19T01:02:00
11807,2026-03-19T00:57:00,2026-03-19T01:32:00
11808,2026-03-19T00:21:00,2026-03-19T00:36:00
11808,2026-03-19T01:31:00,2026-03-19T01:56:00
11809,2026-03-19T20:46:00,2026-03-19T21:01:00
11809,2026-03-19T21:56:00,2026-03-19T22:21:00
11810,2026-03-19T05:39:00,2026-03-19T05:54:00
11810,2026-03-19T06:49:00,2026-03-19T07:14:00
11811,2026-03-19T00:41:00,2026-03-19T01:31:00
11811,2026-03-19T00:51:00,2026-03-19T01:21:00
11811,2026-03-19T01:16:00,2026-03-19T01:51:00
11812,2026-03-19T21:56:00,2026-03-19T22:56:00
11812,2026-03-19T22:11:00,2026-03-19T22:26:00
11814,2026-03-19T20:58:00,2026-03-19T21:13:00
11814,2026-03-19T22:08:00,2026-03-19T22:33:00
11815,2026-03-19T12:21:00,2026-03-19T12:21:00
11816,2026-03-18T23:36:00,2026-03-19T00:21:00
11817,2026-03-19T20:26:00,2026-03-19T23:51:00
11818,2026-03-19T04:58:00,2026-03-19T05:43:00
11819,2026-03-18T23:56:00,2026-03-19T00:41:00
11820,2026-03-19T05:06:00,2026-03-19T07:57:00
11822,2026-03-20T02:59:00,2026-03-20T03:34:00
11824,2026-03-20T01:04:00,2026-03-20T02:04:00
11824,2026-03-20T01:19:00,2026-03-20T01:34:00
11825,2026-03-20T21:33:00,2026-03-20T22:18:00
11827,2026-03-20T11:04:00,2026-03-20T11:49:00
11828,2026-03-20T22:50:00,2026-03-20T22:50:00
11829,2026-03-20T21:17:00,2026-03-20T21:17:00
11830,2026-03-19T23:26:00,2026-03-20T00:11:00
11831,2026-03-20T00:06:00,2026-03-20T00:21:00
11831,2026-03-20T01:16:00,2026-03-20T01:41:00
11832,2026-03-20T12:24:00,2026-03-20T13:09:00
11832,2026-03-20T12:44:00,2026-03-20T13:24:00
11833,2026-03-20T12:34:00,2026-03-20T13:19:00
11833,2026-03-20T12:54:00,2026-03-20T13:34:00
11834,2026-03-20T06:02:00,2026-03-20T07:02:00
11834,2026-03-20T06:17:00,2026-03-20T06:32:00
